"PUF_ID","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FSscore","KHscore"
13591,"General population","<100% FPL","3","5","7 Strongly agree","39","37",-0.909
11090,"General population","100%-199% FPL","5","4","4","51","23",-0.909
13854,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","71","67",-0.188
12520,"General population","<100% FPL","1 Strongly disagree","1 Strongly disagree","1 Strongly disagree","14","5",0.242
11229,"General population","100%-199% FPL","5","4","3","58","35",0.712
13830,"General population","200%+ FPL","6","6","6","95","55",1.267
13650,"General population","200%+ FPL","6","6","7 Strongly agree","65","60",0.242
11621,"General population","200%+ FPL","5","6","7 Strongly agree","49","36",-1.485
12358,"General population","200%+ FPL","5","4","7 Strongly agree","46","51",-1.215
14044,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","53","38",0.712
13105,"General population","200%+ FPL","7 Strongly agree","5","7 Strongly agree","63","56",0.242
11622,"General population","100%-199% FPL","4","4","4","37","38",-0.188
10559,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","86","85",0.712
12811,"General population","200%+ FPL","7 Strongly agree","5","7 Strongly agree","61","52",0.712
13008,"Age 62+ oversample","200%+ FPL","5","5","4","69","46",1.267
13401,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","84","63",0.712
14388,"General population","200%+ FPL","5","6","7 Strongly agree","47","35",-0.57
13991,"General population","200%+ FPL","6","6","6","57","41",-0.909
13452,"Age 62+ oversample","200%+ FPL","6","5","4","64","49",-0.188
13836,"General population","200%+ FPL","3","2","3","42","38",0.712
14343,"Age 62+ oversample","200%+ FPL","5","5","5","57","53",0.712
13267,"General population","<100% FPL","5","4","7 Strongly agree","44","58",-0.188
10560,"General population","<100% FPL","4","4","5","41","34",-1.215
13363,"General population","200%+ FPL","6","6","6","67","44",0.242
13832,"General population","200%+ FPL","5","5","5","63","49",0.712
14010,"General population","100%-199% FPL","3","3","5","51","27",0.242
13736,"General population","200%+ FPL","6","6","6","65","55",0.712
13863,"General population","200%+ FPL","5","5","5","68","59",-0.188
13632,"General population","100%-199% FPL","4","4","4","42","42",-0.57
13758,"General population","200%+ FPL","6","6","7 Strongly agree","44","85",-1.215
14215,"General population","200%+ FPL","6","6","6","60","44",-0.57
13446,"General population","100%-199% FPL","7 Strongly agree","6","1 Strongly disagree","51","85",-0.909
13373,"General population","100%-199% FPL","4","6","7 Strongly agree","34","59",-0.188
13754,"General population","200%+ FPL","5","6","3","57","45",-0.188
13336,"General population","100%-199% FPL","5","6","6","52","57",-1.215
14113,"General population","200%+ FPL","6","6","7 Strongly agree","57","58",-0.188
12922,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","58","50",-0.188
14171,"General population","<100% FPL","6","7 Strongly agree","7 Strongly agree","52","42",-1.485
13381,"General population","200%+ FPL","5","6","6","47","45",-0.188
11928,"General population","<100% FPL","1 Strongly disagree","1 Strongly disagree","1 Strongly disagree","26","24",0.242
8319,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","84","43",0.242
13608,"General population","200%+ FPL","5","5","5","38","41",0.242
14023,"General population","200%+ FPL","1 Strongly disagree","1 Strongly disagree","1 Strongly disagree","39","35",0.712
13866,"General population","200%+ FPL","4","4","7 Strongly agree","64","58",0.712
13679,"General population","<100% FPL","1 Strongly disagree","4","6","35","24",-1.215
12853,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","47","34",0.712
11836,"General population","200%+ FPL","6","6","7 Strongly agree","59","50",0.712
8320,"General population","200%+ FPL","4","4","5","42","39",-0.188
13390,"General population","200%+ FPL","6","3","5","35","45",-1.215
14311,"General population","200%+ FPL","2","5","7 Strongly agree","27","47",-0.188
13827,"General population","<100% FPL","3","2","1 Strongly disagree","35","47",0.242
14032,"General population","200%+ FPL","5","5","6","46","44",0.712
14317,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","63","43",0.712
13853,"Age 62+ oversample","200%+ FPL","6","6","7 Strongly agree","74","82",1.267
13947,"General population","200%+ FPL","3","3","3","58","34",-0.57
13223,"General population","<100% FPL","4","7 Strongly agree","7 Strongly agree","35","36",-0.909
11091,"General population","100%-199% FPL","5","3","5","42","58",-0.57
13485,"General population","200%+ FPL","6","6","6","63","49",1.267
14021,"General population","200%+ FPL","5","5","5","45","41",-0.909
11230,"General population","200%+ FPL","3","5","5","61","54",0.712
14351,"General population","200%+ FPL","3","4","4","49","40",0.712
12900,"General population","200%+ FPL","6","5","5","59","56",0.712
9924,"General population","200%+ FPL","5","7 Strongly agree","6","51","58",-0.57
12097,"General population","200%+ FPL","6","6","6","55","42",-0.188
9197,"General population","200%+ FPL","2","3","6","40","52",1.267
13843,"Age 62+ oversample","200%+ FPL","5","7 Strongly agree","7 Strongly agree","67","51",1.267
12166,"General population","100%-199% FPL","5","7 Strongly agree","3","54","43",-0.909
13904,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","65","51",-0.57
14381,"General population","200%+ FPL","5","6","6","54","32",-0.909
14114,"General population","200%+ FPL","4","5","5","59","62",0.242
14033,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","50","44",-0.57
13862,"General population","<100% FPL","3","4","3","21","64",-1.215
14366,"General population","200%+ FPL","5","5","6","39","49",-0.909
12781,"General population","200%+ FPL","3","1 Strongly disagree","2","51","26",-0.57
14194,"General population","200%+ FPL","5","6","6","53","54",0.712
14314,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","62","44",0.242
13456,"General population","200%+ FPL","5","5","5","58","47",1.267
13660,"General population","<100% FPL","7 Strongly agree","6","6","50","42",-1.215
13749,"General population","200%+ FPL","6","6","6","57","55",0.242
13875,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","4","69","45",1.267
8127,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","64","49",0.712
8957,"General population","200%+ FPL","4","4","4","31","45",1.267
9695,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","49","51",-1.485
8958,"General population","<100% FPL","4","7 Strongly agree","4","40","36",-0.909
13847,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","58","55",1.267
8321,"General population","200%+ FPL","7 Strongly agree","6","6","71","59",0.712
7863,"General population","200%+ FPL","6","6","6","66","52",0.242
11360,"General population","200%+ FPL","4","3","5","51","65",0.712
13898,"General population","200%+ FPL","4","4","4","45","42",-0.57
12598,"General population","100%-199% FPL","6","4","4","26","60",0.242
9696,"General population","200%+ FPL","5","5","6","45","62",0.712
8128,"General population","200%+ FPL","6","6","6","58","44",0.712
14246,"General population","200%+ FPL","6","5","6","38","53",0.242
8959,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","5","69","58",0.242
9925,"Age 62+ oversample","200%+ FPL","5","3","1 Strongly disagree","62","54",0.242
13247,"General population","200%+ FPL","6","5","2","59","49",0.242
9697,"General population","200%+ FPL","5","5","4","62","57",1.267
11929,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","69","55",-0.188
11231,"General population","200%+ FPL","6","6","5","61","50",0.242
11930,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","86","78",0.712
8002,"General population","200%+ FPL","6","6","6","72","63",0.242
9698,"General population","200%+ FPL","1 Strongly disagree","1 Strongly disagree","1 Strongly disagree","47","44",1.267
8960,"General population","200%+ FPL","6","6","6","80","64",0.712
7394,"General population","200%+ FPL","6","6","6","64","57",-0.909
10136,"General population","100%-199% FPL","5","5","6","55","46",-0.57
11837,"Age 62+ oversample","200%+ FPL","6","6","6","75","46",0.242
12306,"General population","200%+ FPL","6","6","3","66","60",0.242
8003,"General population","100%-199% FPL","6","6","6","84","72",1.267
8727,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","65","64",0.712
9926,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","68","61",0.712
10137,"General population","100%-199% FPL","7 Strongly agree","5","7 Strongly agree","46","49",-0.188
8961,"General population","200%+ FPL","5","7 Strongly agree","7 Strongly agree","67","67",1.267
12561,"Age 62+ oversample","100%-199% FPL","6","5","6","29","70",-0.188
11623,"General population","200%+ FPL","6","6","6","52","42",-0.57
10355,"Age 62+ oversample","200%+ FPL","7 Strongly agree","6","3","68","49",0.242
11092,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","50","46",-0.188
8962,"Age 62+ oversample","200%+ FPL","6","5","5","51","55",0.712
13045,"General population","200%+ FPL","7 Strongly agree","6","7 Strongly agree","65","56",0.242
11361,"General population","200%+ FPL","5","4","5","95","45",0.712
11931,"General population","200%+ FPL","4","5","5","66","43",-0.188
13046,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","5","67","62",-0.57
10561,"General population","200%+ FPL","6","7 Strongly agree","5","77","77",1.267
11093,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","67","53",0.712
8322,"General population","200%+ FPL","6","5","6","59","56",-0.188
12562,"Age 62+ oversample","200%+ FPL","7 Strongly agree","5","5","78","46",0.242
8728,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","86","56",0.712
10138,"General population","<100% FPL","1 Strongly disagree","1 Strongly disagree","1 Strongly disagree","39","79",-1.485
8729,"Age 62+ oversample","200%+ FPL","1 Strongly disagree","1 Strongly disagree","1 Strongly disagree","28","75",0.242
11932,"General population","200%+ FPL","6","6","6","78","56",-0.188
10562,"General population","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","79","64",0.242
7269,"General population","200%+ FPL","5","5","5","39","56",-0.57
14115,"General population","200%+ FPL","6","6","6","64","47",1.267
10139,"General population","200%+ FPL","6","6","6","64","51",-0.188
9927,"General population","<100% FPL","4","7 Strongly agree","4","43","42",-0.909
10563,"Age 62+ oversample","200%+ FPL","6","6","6","83","60",1.267
9928,"General population","200%+ FPL","6","5","5","59","39",1.267
8530,"Age 62+ oversample","100%-199% FPL","6","6","5","38","52",0.712
11362,"General population","200%+ FPL","3","3","7 Strongly agree","26","46",0.712
8323,"General population","200%+ FPL","5","5","5","29","32",-1.215
12018,"General population","200%+ FPL","6","6","6","85","62",-0.188
11094,"General population","<100% FPL","4","6","5","30","56",0.242
8129,"General population","100%-199% FPL","5","5","5","39","82",-0.909
9198,"General population","200%+ FPL","5","5","5","67","56",0.712
9199,"General population","200%+ FPL","5","5","6","56","52",0.242
10356,"General population","200%+ FPL","5","6","5","75","45",-0.188
11095,"General population","100%-199% FPL","3","7 Strongly agree","7 Strongly agree","31","50",-0.188
8324,"General population","200%+ FPL","1 Strongly disagree","1 Strongly disagree","7 Strongly agree","36","31",1.267
13592,"General population","200%+ FPL","5","5","5","54","46",1.267
11729,"General population","200%+ FPL","6","6","6","58","43",0.712
9699,"General population","200%+ FPL","4","4","5","51","57",0.242
12236,"General population","200%+ FPL","6","6","4","71","58",1.267
8730,"General population","100%-199% FPL","6","7 Strongly agree","6","74","56",-1.215
12307,"Age 62+ oversample","200%+ FPL","7 Strongly agree","4","4","62","57",0.712
13434,"General population","200%+ FPL","5","5","6","59","47",0.712
7395,"General population","<100% FPL","5","5","7 Strongly agree","39","34",0.242
8963,"General population","200%+ FPL","5","7 Strongly agree","7 Strongly agree","62","67",1.267
9200,"General population","200%+ FPL","6","6","6","58","53",0.242
8004,"Age 62+ oversample","200%+ FPL","5","6","7 Strongly agree","41","48",0.712
13629,"General population","200%+ FPL","2","4","6","30","28",0.242
9201,"General population","200%+ FPL","6","6","7 Strongly agree","61","64",1.267
12521,"General population","200%+ FPL","4","5","6","55","44",-0.188
10140,"General population","200%+ FPL","6","6","4","67","35",0.712
8130,"General population","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","58","54",0.242
8731,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","65","47",0.712
8325,"General population","200%+ FPL","5","5","5","63","59",1.267
10564,"General population","200%+ FPL","5","5","7 Strongly agree","46","54",-0.188
11363,"General population","200%+ FPL","5","5","3","53","40",-0.188
11505,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","73","57",0.242
12599,"General population","200%+ FPL","5","7 Strongly agree","7 Strongly agree","39","48",0.712
11096,"General population","100%-199% FPL","4","2","2","19","49",1.267
13224,"General population","200%+ FPL","6","6","7 Strongly agree","83","46",0.242
12476,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","79","70",0.242
7864,"General population","200%+ FPL","5","6","7 Strongly agree","45","41",-0.57
11233,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","73","47",0.242
